Name,Birth,Death,Covid,Created
Jane Haddam,1951-07-13,2019-07-17,False,2005-04-25
Bradley Haddock,1955-01-04,2019-04-01,False,2006-06-17
Kay Hagan,1953-05-26,2019-10-28,False,2004-02-02
Fredrik Hagemann,1929-03-04,2019-06-12,False,2008-04-25
Kenichi Hagiwara,1950-07-26,2019-03-26,False,2005-10-20
Alan Hagman,1964-01-11,2019-11-11,False,2019-11-14
Klaus Hahn,1925-12-04,2019-06-10,False,2018-08-05
Hubert Hahne,1935-03-28,2019-04-24,False,2004-12-02
Helmut Haid,1938-11-18,2019-06-08,False,2017-10-04
George Haigh,1915-06-26,2019-04-23,False,2012-05-13
Louis Hailey,1926-01-10,2019-03-10,False,2019-09-18
Nikola Hajdin,1923-04-04,2019-07-17,False,2007-03-30
Altay Hajiyev,1931-04-02,2019-02-12,False,2019-01-31
Janusz Hajnos,1968-08-27,2019-08-29,False,2018-09-13
Florin Halagian,1939-03-07,2019-08-12,False,2007-09-24
Andrew Hall (actor),1954-01-19,2019-05-20,False,2007-05-20
Joe Hall (musician),1947-05-15,2019-03-22,False,2019-04-02
Michael Hall (cricketer),1935-05-29,2019-08-10,False,2013-03-08
Ralph Hall,1923-05-03,2019-03-07,False,2004-01-04
Tony Hall (music executive),1928-04-01,2019-06-26,False,2013-05-18
Bob Hallberg,1944-02-10,2019-11-19,False,2008-03-23
Brian Halton,1941-03-09,2019-02-23,False,2019-02-25
Ragnar Halvorsen,1924-05-23,2019-02-15,False,2017-02-12
Dennis Marvin Ham,1941-03-14,2019-01-12,False,2012-09-01
David A. Hamburg,1925-10-01,2019-04-21,False,2011-06-20
Abdul Hamid (field hockey),1927-01-07,2019-07-12,False,2010-05-02
Ben Hamilton-Baillie,1955-07-04,2019-03-03,False,2006-05-11
Jamie Lee Hamilton,1955-04-19,2019-12-23,False,2008-07-12
"Peter Hamilton (footballer, born 1956)",1956-10-17,2019-07-06,False,2009-04-18
William J. Hamilton,1932-12-26,2019-10-10,False,2008-03-19
Barbara Hammer,1939-05-15,2019-03-16,False,2005-04-15
Reuven Hammer,1933-06-30,2019-08-12,False,2008-12-31
Grant Hammond,1944-05-14,2019-05-31,False,2008-02-12
Eric P. Hamp,1920-11-16,2019-02-17,False,2006-03-26
Han Aiping,1962-04-22,2019-10-16,False,2007-04-25
Han Qiwei,1933-11-02,2019-10-01,False,2019-10-04
Michael Hanack,1931-10-22,2019-11-06,False,2014-09-24
Marsha Hanen,1936-04-19,2019-04-13,False,2010-11-21
Larry Hanley,1956-06-24,2019-05-07,False,2019-05-19
George Hanna (basketball),1928-05-13,2019-05-03,False,2018-06-13
Gillian Hanna,1944-06-20,2019-08-18,False,2016-10-06
Thomas A. Hanna,1926-10-02,2019-04-26,False,2019-12-09
Jimmy Hannan,1934-08-25,2019-01-07,False,2005-07-28
Bob Hanner,1945-04-19,2019-01-02,False,2015-05-08
John Hanscomb,1924-10-07,2019-02-14,False,2011-05-23
Anita Hansemann,1962-11-20,2019-06-28,False,2020-01-21
Matilda Hansen,1929-04-19,2019-08-19,False,2015-01-06
Timi Hansen,1958-10-28,2019-11-04,False,2007-01-26
Gustav Hanson,1934-08-08,2019-04-01,False,2019-05-30
Kjell Hansson,1931-07-16,2019-06-22,False,2016-02-16
Hao Yun (translator),1925-04-19,2019-06-10,False,2019-06-18
Aminul Haque (politician),1943-04-19,2019-04-21,False,2016-12-18
Yoji Harada,1972-08-06,2019-03-27,False,2007-03-14
Leanid Harai,1937-01-13,2019-08-05,False,2019-11-15
Leif Haraldseth,1929-11-30,2019-04-08,False,2006-02-07
Chucrallah Harb,1923-05-05,2019-12-31,False,2011-04-03
Geraldine Harcourt,1952-05-25,2019-06-21,False,2019-07-13
Michael Hardcastle,1933-02-06,2019-01-17,False,2009-04-11
Leon Hardeman,1932-06-06,2019-12-09,False,2015-02-06
Lutz-Michael Harder,1942-04-19,2019-08-24,False,2008-09-23
June Harding,1937-04-19,2019-03-22,False,2006-01-29
Cedrick Hardman,1948-10-04,2019-03-08,False,2007-03-07
Charles Hardnett,1938-04-19,2019-07-06,False,2008-07-05
Maurice Hardouin,1947-07-07,2019-03-30,False,2019-04-01
Dorcas Hardy,1946-07-18,2019-11-28,False,2013-12-05
Jim Hardy,1923-04-24,2019-08-16,False,2006-05-07
Archbishop Stylianos of Australia,1935-12-29,2019-03-25,False,2008-10-13
Chuck Harmon,1924-04-23,2019-03-19,False,2005-09-26
Dallas Harms,1935-07-18,2019-10-12,False,2010-10-26
Heather Harper,1930-05-08,2019-04-22,False,2004-12-03
Ray Harper (rugby union),1927-07-19,2019-04-04,False,2019-04-04
Horace Romano Harré,1927-12-18,2019-10-17,False,2006-05-12
Alan Harrington,1933-11-17,2019-12-23,False,2008-01-24
Bert J. Harris Jr.,1919-12-09,2019-05-19,False,2013-05-08
Elmer Beseler Harris,1939-04-08,2019-12-23,False,2005-08-13
Fred Harris (Australian footballer),1937-01-16,2019-01-13,False,2016-01-17
John Harris (English cricketer),1936-02-13,2019-03-28,False,2010-11-14
Kent Harris,1930-10-15,2019-04-16,False,2008-06-17
Rosemary Harris (writer),1923-02-20,2019-10-14,False,2007-01-15
Walter Harris (author),1925-10-15,2019-05-09,False,2012-08-24
Eric Harrison (footballer),1938-02-05,2019-02-13,False,2009-01-02
Keith Harrison,1945-06-18,2019-04-10,False,2012-01-20
"Mike Harrison (footballer, born 1940)",1940-04-18,2019-01-27,False,2009-10-20
Nick Harrison (racing),1982-04-29,2019-07-21,False,2013-08-29
Susan Harrison,1938-08-26,2019-03-05,False,2005-06-20
Teva Harrison,1976-08-20,2019-04-28,False,2018-03-22
Wes Harrison,1925-01-31,2019-07-21,False,2006-09-13
Natalie Harrowell,1990-02-09,2019-12-10,False,2019-12-13
Rex Harry,1936-10-19,2019-04-15,False,2015-12-04
Anne Hart (Canadian author),1935-10-07,2019-10-09,False,2011-09-01
Jeffrey Hart,1930-02-23,2019-02-16,False,2006-11-20
John Hart (RAF officer),1916-04-19,2019-06-18,False,2019-08-29
Reg Hart,1936-01-05,2019-01-18,False,2019-06-22
Verna Hart,1961-01-28,2019-04-26,False,2019-09-24
Dennis Hartley,1936-04-11,2019-11-12,False,2009-05-18
Connie Hartnett,1951-04-19,2019-12-17,False,2009-03-24
Emily Hartridge,1984-05-25,2019-07-12,False,2019-07-14
Geoff Harvey,1935-08-06,2019-03-30,False,2018-12-28
R. James Harvey,1922-07-04,2019-07-20,False,2006-04-28
Şeref Has,1936-04-19,2019-06-13,False,2007-10-12
Sean Haslegrave,1951-06-07,2019-11-22,False,2007-04-05
A. Rahman Hassan,1946-07-30,2019-06-13,False,2019-06-14
Nils Hasselmo,1931-07-02,2019-01-23,False,2007-03-04
Andy Hassler,1951-10-18,2019-12-25,False,2006-10-18
Peter H. Hassrick,1941-04-27,2019-10-25,False,2019-11-02
Viola Hatch,1930-02-12,2019-04-22,False,2015-01-24
Richard G. Hatcher,1933-07-10,2019-12-13,False,2005-04-29
Tom Hatten,1926-11-14,2019-03-16,False,2006-12-30
Emanuel Hatzofe,1928-04-19,2019-07-19,False,2008-10-09
Howard Haugerud,1924-08-22,2019-01-26,False,2011-09-22
Tom Hausman,1953-03-31,2019-01-16,False,2006-09-15
Eberhard Havekost,1967-04-19,2019-07-05,False,2006-02-27
John Havlicek,1940-04-08,2019-04-25,False,2004-10-22
Joan Hawes,1933-11-18,2019-12-06,False,2008-06-17
Jim Hawkes,1934-06-21,2019-05-09,False,2006-01-13
David Hawkins (RAF officer),1937-04-05,2019-01-31,False,2019-09-11
Ken Hay,1933-11-13,2019-04-02,False,2007-08-03
Sadou Hayatou,1942-02-15,2019-08-01,False,2007-04-14
Sara Payne Hayden,1919-08-29,2019-03-15,False,2006-12-07
Eric Haydock,1943-02-03,2019-01-05,False,2006-11-19
William Haye,1948-04-19,2019-03-18,False,2019-12-26
Alan Hayes,1939-05-24,2019-01-30,False,2015-05-14
Al Haynes,1931-08-31,2019-08-25,False,2004-06-17
Roberta Haynes,1927-08-19,2019-04-04,False,2016-02-02
Al Hazan,1934-11-07,2019-03-02,False,2007-08-12
He Bingsong,1932-04-19,2019-02-11,False,2019-02-13
He Jing (engineer),1934-04-19,2019-11-22,False,2019-12-04
He Yi-hang,1954-07-31,2019-06-03,False,2017-03-20
John P. Healey,1922-03-07,2019-03-15,False,2009-04-08
Chip Healy,1947-08-16,2019-10-08,False,2012-08-04
Malcolm Heath,1934-03-09,2019-12-17,False,2010-02-20
Samantha Heath,1960-06-06,2019-03-29,False,2004-02-14
Basil Heatley,1933-12-25,2019-08-03,False,2006-11-04
Maida Heatter,1916-04-19,2019-06-06,False,2010-02-14
Andy Hebenton,1929-10-03,2019-01-29,False,2006-08-04
Chuck Heberling,1925-04-28,2019-12-09,False,2012-02-20
Mike Hebert,1944-01-07,2019-10-21,False,2008-08-06
Robert Hecht-Nielsen,1947-07-18,2019-05-25,False,2005-03-28
Daryl Hecht,1952-06-25,2019-04-03,False,2013-08-14
Joshua Hecht,1928-03-04,2019-03-29,False,2010-08-02
Ingemar Hedberg,1920-03-08,2019-05-19,False,2008-11-19
Kenneth Hedberg,1920-02-02,2019-01-05,False,2019-01-12
Hedge and Donna,1946-11-13,2019-11-21,False,2019-03-15
Anthony Hedges,1931-03-05,2019-06-19,False,2008-05-26
David Hedison,1927-05-20,2019-07-18,False,2004-06-05
Roland Hedlund,1933-11-17,2019-03-08,False,2014-03-02
Ole Engel Heie,1926-05-10,2019-01-04,False,2018-04-30
E. Bruce Heilman,1926-07-16,2019-10-19,False,2007-12-04
Stephen Heilmann,1941-08-17,2019-06-01,False,2019-06-06
Val Heim,1920-11-04,2019-11-21,False,2011-01-13
Hein & Oss,1927-04-19,2016-02-14,False,2019-07-16
Bill Heine,1945-01-09,2019-04-02,False,2004-01-26
Larry Heinemann,1944-01-18,2019-12-11,False,2005-12-26
David Held,1951-08-27,2019-03-02,False,2005-11-19
Paul Held,1927-10-20,2019-07-19,False,2010-11-30
Jón Helgason (minister),1931-10-04,2019-04-02,False,2012-10-10
John Hellawell,1943-12-20,2019-02-14,False,2011-04-30
Ágnes Heller,1929-05-12,2019-07-19,False,2005-07-05
Katherine Helmond,1929-07-05,2019-02-23,False,2004-01-16
Wilhelm Helms,1923-12-19,2019-12-08,False,2019-12-20
Elisabet Helsing,1940-06-03,2019-01-26,False,2017-06-30
Frederick Hemke,1935-07-11,2019-04-17,False,2004-12-28
Bob Henderson (Australian footballer),1934-01-27,2019-06-08,False,2015-02-23
Derek Henderson,1926-03-09,2019-06-13,False,2010-05-16
Kelo Henderson,1923-08-08,2019-12-10,False,2009-02-28
"Henri, Count of Paris (1933–2019)",1999-06-19,2019-01-21,False,2003-08-08
Leif Henriksson,1943-12-26,2019-03-15,False,2007-05-30
Nicky Henson,1945-05-12,2019-12-15,False,2006-01-13
Ray Henwood,1937-01-15,2019-08-26,False,2016-12-11
Rafael Henzel,1973-04-19,2019-03-26,False,2019-03-28
Heo Yong-mo,1965-04-21,2019-03-09,False,2008-04-04
Peter Herbert (Royal Navy officer),1929-02-28,2019-05-03,False,2010-04-24
Robin Herd,1939-03-23,2019-06-05,False,2008-09-16
Laurie Hergenhan,1931-03-15,2019-07-21,False,2013-02-11
Corrado Hérin,1966-08-04,2019-03-31,False,2007-05-24
Jerry Herman,1931-07-10,2019-12-26,False,2002-10-07
Jan Hermansson,1942-03-15,2019-02-18,False,2006-04-18
Mário Jorge da Fonseca Hermes,1926-08-14,2019-06-28,False,2012-06-01
Rafael Hernández Colón,1936-10-24,2019-05-02,False,2002-10-03
"Francisco Hernández (footballer, born 1949)",1949-07-11,2019-01-07,False,2006-10-18
Jackie Hernández,1940-04-19,2019-10-12,False,2007-06-11
Jorge Hernández (boxer),1954-11-17,2019-12-12,False,2006-08-30
Nicholas Héroys,1937-04-01,2019-01-26,False,2019-02-16
Susana Herrera,1962-03-26,2019-11-02,False,2019-11-18
John Herron (Australian politician),1932-04-19,2019-02-25,False,2007-03-14
Jean Herskovits,1935-05-20,2019-02-05,False,2015-05-15
Anatol Herzfeld,1931-01-21,2019-05-10,False,2013-06-02
Ronald Paul Herzog,1942-04-22,2019-04-12,False,2009-03-04
Miguel Hesayne,1922-12-26,2019-12-01,False,2006-08-14
Al Hester,1932-05-31,2019-04-11,False,2018-02-02
Séamus Hetherton,1930-04-19,2019-07-11,False,2019-07-12
Johnny Hetki,1922-05-12,2019-01-10,False,2008-07-17
Gamini Hettiarachchi,1950-07-24,2019-05-27,False,2012-01-23
Heidi Hetzer,1937-06-20,2019-04-21,False,2019-12-02
Frances Heussenstamm,1928-11-06,2019-03-06,False,2019-04-11
Hevrin Khalaf,1984-11-15,2019-10-12,False,2019-10-13
Geoffrey Hewitt,1934-01-03,2019-01-18,False,2011-12-26
Stuart Heydinger,1927-05-05,2019-10-06,False,2019-11-03
Danièle Heymann,1933-05-16,2019-07-25,False,2019-12-05
Robert Hickman,1942-12-26,2019-10-02,False,2015-05-12
Robert O. Hickman,1926-04-19,2019-05-10,False,2020-01-01
Concha Hidalgo,1923-12-13,2019-11-30,False,2019-12-23
Steve Hiett,1940-12-26,2019-08-28,False,2017-07-03
Nobuhiko Higashikuni,1945-03-10,2019-03-20,False,2017-06-15
Kevin Higgins (Australian footballer),1951-02-20,2019-07-05,False,2009-06-29
William Higgins (director),1942-12-19,2019-12-21,False,2010-02-06
Anthony J. Hilder,1935-04-19,2019-04-26,False,2013-05-11
Lou Wills Hildreth,1928-07-13,2019-02-28,False,2018-10-13
Rusty Hilger,1962-05-09,2019-12-24,False,2007-04-08
Felicity Hill,1915-12-12,2019-01-30,False,2016-10-05
Fred Hill (coach),1934-07-15,2019-03-02,False,2010-02-21
Gordon Hill (referee),1928-07-08,2019-03-21,False,2007-08-13
Stanley Hill (union boss),1936-04-19,2019-01-25,False,2018-05-23
Tiny Hill (rugby union),1927-04-09,2019-10-02,False,2015-05-31
Barbara Hillary (adventurer),1931-06-12,2019-11-23,False,2008-03-06
Susan Hiller,1940-03-07,2019-01-28,False,2007-12-23
Llewellya Hillis,1930-04-19,2019-03-23,False,2020-01-13
Richard L. Hills,1936-04-19,2019-05-10,False,2006-02-15
George Hilton (actor),1934-07-16,2019-07-28,False,2006-08-09
Rose Hilton,1931-08-15,2019-03-19,False,2009-05-23
Roy Hilton,1943-03-23,2019-01-06,False,2007-01-29
Gertrude Himmelfarb,1922-08-08,2019-12-30,False,2004-06-20
Darwin Hindman,1933-04-30,2019-06-17,False,2006-06-15
Donald E. Hines,1933-11-14,2019-06-18,False,2013-10-16
Glen Ray Hines,1943-10-26,2019-02-01,False,2007-06-07
Ron Hines (footballer),1923-07-11,2019-01-06,False,2013-11-05
David Hinkley,1945-04-19,2019-01-11,False,2007-02-16
Master Hirannaiah,1934-02-15,2019-05-02,False,2018-02-28
Asao Hirano,1926-11-26,2019-07-25,False,2011-08-08
Roger O. Hirson,1926-05-05,2019-05-27,False,2009-02-06
Karen R. Hitchcock,1943-02-10,2019-07-10,False,2005-05-29
Peter Hitchcock (nature conservationist),1944-04-19,2019-05-20,False,2019-05-26
Tao Ho,1936-07-17,2019-03-29,False,2005-04-08
Mitzi Hoag,1932-04-19,2019-02-26,False,2013-06-20
Hoàng Tụy,1927-12-07,2019-07-14,False,2005-06-06
Tony Hoar,1932-02-10,2019-10-05,False,2014-04-22
Victor Hochhauser,1923-03-27,2019-03-22,False,2017-02-02
Jonathan Hodge,1941-01-26,2019-07-07,False,2019-07-18
Terry Hodgkinson,1949-03-30,2019-07-13,False,2011-02-12
Arjen Hoekstra,1967-06-28,2019-11-18,False,2020-01-15
Ragnar Hoen,1940-10-05,2019-07-06,False,2019-08-07
Joar Hoff,1939-04-10,2019-05-22,False,2012-09-21
"Kevin Hogan (footballer, born 1934)",1934-10-06,2019-11-05,False,2015-04-12
Göran Högberg,1948-12-20,2019-01-21,False,2017-05-13
Min Hogg,1939-04-19,2019-06-25,False,2017-08-15
Ron Hogg,1951-10-01,2019-12-17,False,2012-11-17
Roger Hoggett,1942-05-10,2019-07-26,False,2013-09-21
David Hogness,1925-11-17,2019-12-24,False,2013-06-28
Heinz Höher,1938-08-11,2019-11-07,False,2009-04-20
Adzil Holder,1931-10-22,2019-03-21,False,2018-06-28
Éric Holder,1960-04-05,2019-01-22,False,2016-11-22
Barrie Hole,1942-04-19,2019-03-25,False,2008-04-16
Reg Holland,1940-01-23,2019-01-03,False,2009-05-18
C. S. Holling,1930-12-06,2019-08-16,False,2005-01-19
Fritz Hollings,1922-01-01,2019-04-06,False,2002-03-30
J. Rogers Hollingsworth,1932-07-26,2019-10-23,False,2015-06-29
Mark Hollis,1955-01-04,2019-02-25,False,2005-01-30
James L. Holloway III,1922-02-23,2019-11-26,False,2006-07-01
Nancy Holloway,1932-12-11,2019-08-28,False,2013-12-05
Norman Hollyn,1952-05-11,2019-03-17,False,2019-03-20
Derek Holman,1931-05-16,2019-05-20,False,2007-06-14
Chuck Holmes,1934-04-19,2019-03-13,False,2007-05-26
Alec Holowka,1983-10-30,2019-08-31,False,2008-11-18
Chad Holt,1972-10-03,2019-08-18,False,2010-12-01
Jim Holt (baseball),1944-05-27,2019-03-29,False,2007-09-04
Ric Holt,1941-02-13,2019-04-12,False,2005-04-30
Sidney Holt,1926-02-28,2019-12-22,False,2011-10-01
Wilhelm Holzbauer,1930-04-19,2019-06-15,False,2013-02-18
George W. Homsey,1926-03-14,2019-04-29,False,2017-02-15
Med Hondo,1936-05-04,2019-03-02,False,2009-08-24
Waun Ki Hong,1942-04-19,2019-01-02,False,2014-01-21
Antônio Wilson Vieira Honório,1943-06-11,2019-03-11,False,2007-06-09
Dave Hood Jr.,1954-04-24,2019-03-15,False,2013-03-24
Harry Hood (footballer),1944-10-03,2019-05-26,False,2008-03-06
Len Hoogerbrug,1929-06-25,2019-04-16,False,2019-04-26
Ron Hooker,1935-02-22,2019-02-22,False,2011-06-25
Nazir Hoosein,1941-04-19,2019-05-12,False,2007-07-19
Harold A. Hopkins Jr.,1930-04-24,2019-01-03,False,2019-01-14
Lee Bennett Hopkins,1938-04-13,2019-08-08,False,2013-02-14
Walter Horak,1931-06-01,2019-12-24,False,2007-07-24
Daniel Horlaville,1945-04-19,2019-04-28,False,2008-03-08
Andrew Horn (filmmaker),1952-04-19,2019-08-24,False,2012-02-10
Henry S. Horn,1941-11-12,2019-03-14,False,2011-05-22
Peter Horn (poet),1934-12-07,2019-07-23,False,2007-02-25
Robert Horn (water polo),1931-11-01,2019-01-11,False,2008-11-03
Bronco Horvath,1930-03-12,2019-12-17,False,2006-04-18
János Horváth,1921-11-07,2019-11-25,False,2012-10-26
Tony Horwitz,1958-06-09,2019-05-27,False,2005-09-08
Khalid Hossain,1935-12-04,2019-05-22,False,2019-05-22
Vladimir Hotineanu,1950-10-01,2019-11-15,False,2009-12-22
Gilbert Hottois,1946-03-29,2019-03-16,False,2007-04-23
Bevin Hough,1929-04-21,2019-11-25,False,2009-07-20
James Jackson Hough,1945-07-19,2019-02-07,False,2019-02-09
Youssef Hourany,1931-04-19,2019-10-19,False,2010-03-17
Joseph Houssa,1930-04-12,2019-10-20,False,2019-10-22
Glyn Houston,1925-10-23,2019-06-30,False,2005-08-21
Larry Howard,1945-06-06,2019-05-11,False,2011-09-10
Michael Howard (American actor),1923-04-23,2019-11-29,False,2009-08-10
Michael Howard (historian),1922-11-29,2019-11-30,False,2005-04-28
Sherman Howard (American football),1924-11-28,2019-12-05,False,2009-04-07
Liz Howe,1959-10-27,2019-03-31,False,2019-05-11
Don Howell,1935-07-15,2019-12-05,False,2014-10-27
Harry Howell (ice hockey),1932-12-28,2019-03-09,False,2005-06-01
John Howlett,1940-04-04,2019-03-04,False,2008-02-24
Joseph Lawson Howze,1923-08-30,2019-01-09,False,2006-12-17
Javier de Hoz,1940-07-29,2019-01-12,False,2009-06-18
Jan Hrbatý,1942-01-20,2019-07-23,False,2012-05-18
Anton Hrušecký,1942-01-02,2019-06-18,False,2008-11-24
Leetsch C. Hsu,1920-04-19,2019-03-11,False,2019-04-02
Hu Dujing,1913-04-19,2019-10-25,False,2019-10-27
Hu Jinqing,1936-04-19,2019-05-13,False,2019-05-13
Hu Maozhou,1928-04-19,2019-07-05,False,2019-08-19
Hu Peiquan,1920-06-19,2019-02-19,False,2019-02-22
Hu Peizhao,1937-04-19,2019-04-26,False,2019-05-03
Hu Yamei,1923-04-27,2019-10-03,False,2019-10-04
Hu Zhaoxi,1933-04-19,2019-11-03,False,2019-11-06
Huang Chin-tao,1926-04-19,2019-01-08,False,2019-01-19
Huang Erh-hsuan,1936-03-05,2019-02-09,False,2017-03-05
Huang Yihe,1934-04-19,2019-04-08,False,2019-04-15
Huang Yong Ping,1954-02-18,2019-10-20,False,2006-06-17
Huang Zhanyue,1926-04-19,2019-04-22,False,2019-05-07
Barbara Marx Hubbard,1929-12-22,2019-04-10,False,2005-08-20
Annemarie Huber-Hotz,1948-08-16,2019-08-01,False,2005-10-06
Anthoine Hubert,1996-04-19,2019-08-31,False,2016-08-14
Jane Hubert,1935-03-16,2019-06-21,False,2017-12-30
Pamela Huby,1922-04-21,2019-02-18,False,2019-03-05
Richard Huckle,1986-05-14,2019-10-13,False,2016-06-02
James D. Hudnall,1957-04-10,2019-04-09,False,2004-11-30
Lord Tim Hudson,1940-02-11,2019-12-14,False,2008-11-16
José Huerta,1948-06-15,2019-06-24,False,2019-06-25
Procter Ralph Hug Jr.,1931-03-11,2019-10-17,False,2009-03-05
Wynn Hugh-Jones,1923-11-01,2019-07-05,False,2008-04-04
Barry Hughart,1934-03-13,2019-08-01,False,2003-09-06
James Hughes-Hallett,1949-04-19,2019-10-12,False,2012-09-20
Alf Hughes,1930-06-25,2019-06-18,False,2007-11-15
Art Hughes (Canadian soccer),1930-10-01,2019-03-04,False,2007-01-04
Barry Hughes,1937-12-31,2019-06-02,False,2010-06-11
"Billy Hughes (footballer, born 1948)",1948-12-30,2019-12-20,False,2008-04-21
Peter Hughes (actor),1922-05-20,2019-02-05,False,2005-11-16
"Ron Hughes (footballer, born 1930)",1930-07-01,2019-07-30,False,2007-12-20
William J. Hughes,1932-10-17,2019-10-30,False,2006-01-20
Lawrence Van Huizen,1930-07-30,2019-08-17,False,2019-09-27
Jean-Marie Hullot,1954-02-16,2019-06-17,False,2007-12-16
Susanne Humphrey,1944-04-19,2019-01-08,False,2019-05-31
Ben Humphreys,1934-08-17,2019-11-17,False,2007-04-18
Rudolf Hundstorfer,1951-04-19,2019-08-20,False,2016-04-24
Susannah Hunnewell,1966-07-16,2019-06-15,False,2019-06-16
David Hunt (botanist),1938-04-19,2019-05-20,False,2008-01-26
David Hunt (judge),1935-02-15,2019-07-19,False,2011-04-24
Denis Hunt,1937-04-19,2019-01-29,False,2007-06-06
Mark Hurd,1957-01-01,2019-10-18,False,2005-03-29
Peter Hurford,1930-11-22,2019-03-03,False,2005-10-14
David Hurst,1960-12-03,1963-01-05,False,2009-07-21
Jerard Hurwitz,1928-11-20,2019-01-24,False,2012-01-13
Noel Hush,1924-12-15,2019-03-20,False,2011-12-27
Altaf Hussain (East Pakistan cricketer),1943-04-19,2019-02-27,False,2013-08-11
Khalida Hussain,1937-07-18,2019-01-11,False,2019-01-29
Rabiul Hussain,1943-01-31,2019-11-26,False,2019-11-26
Zakir Hussain (field hockey),1934-01-01,2019-08-19,False,2012-05-16
Ahmed Hussein-Suale,1987-12-05,2019-01-16,False,2019-01-17
Nipsey Hussle,1985-08-15,2019-03-31,False,2010-01-27
Paul Hutchins,1945-04-05,2019-03-14,False,2010-05-24
Barrie Hutchinson,1926-06-19,2019-02-14,False,2009-08-30
Piet Huyg,1951-03-19,2019-12-06,False,2016-03-08
Hwung Hwung-hweng,1946-11-10,2019-07-26,False,2018-04-26
Charles J. Hynes,1935-05-28,2019-01-29,False,2006-10-04
Samuel Hynes,1924-08-29,2019-10-09,False,2013-11-21
Thomas Hynes,1938-11-05,2019-05-04,False,2013-04-23
Ensio Hyytiä,1938-03-24,2019-03-24,False,2006-09-02
Lee Iacocca,1924-10-15,2019-07-02,False,2003-05-12
Josine Ianco-Starrels,1926-10-17,2019-04-08,False,2019-03-16
Narciso Ibáñez Serrador,1935-07-04,2019-06-07,False,2011-05-04
Etsuko Ichihara,1936-01-24,2019-01-12,False,2015-02-22
S. M. Mohamed Idris,1926-12-06,2019-05-17,False,2019-05-21
Edith Iglauer,1917-03-10,2019-02-13,False,2006-09-19
Noel Ignatiev,1940-12-27,2019-11-09,False,2005-09-04
Kálmán Ihász,1941-03-06,2019-01-31,False,2008-03-22
Tova Ilan,1929-06-02,2019-03-18,False,2008-10-31
Erich Iltgen,1940-07-10,2019-06-09,False,2011-12-24
Kirsti Ilvessalo,1920-05-25,2019-07-05,False,2019-12-19
